date,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,dc,dc_pcr,pourcent_parmi_vaccines
2022-02-24,Primo dose efficace,1872.14,308.61,323.78,136.7,23.02,17.18,2.56,2.45,5.02,2.94,1.43
2022-02-26,Complet de moins de 3 mois - sans rappel,4209.13,592.3,544.9,253.44,21.33,17.89,2.38,1.84,5.02,4.53,3.91
2022-02-26,Complet - avec 1 rappel de 6 mois ou plus,1.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0
2022-02-26,Complet - avec 2 rappels entre 3 mois et 6 mois,16.32,3.24,3.55,2.2,0.04,0.04,0.0,0.0,0.28,0.0,0.01
2022-02-27,Complet - avec 3 rappels de moins de 3 mois,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,Complet de 6 mois ou plus - sans rappel,13993.78,2771.87,2097.71,1043.93,84.15,68.5,12.17,10.19,22.24,17.68,13.49
2022-03-03,Complet - avec 1 rappel de 6 mois ou plus,94.1,17.05,16.86,8.18,4.72,1.34,0.49,0.25,1.76,1.46,0.07
2022-03-04,Complet de moins de 3 mois - sans rappel,4787.52,944.6,774.7,408.34,25.25,21.6,2.99,1.76,3.61,1.25,3.77
2022-03-04,Complet - avec 1 rappel de 6 mois ou plus,172.09,22.23,26.41,12.13,6.47,4.04,1.41,1.0,0.88,0.22,0.11
2022-03-09,Primo dose récente,136.35,22.23,15.05,8.44,1.03,1.0,0.0,0.0,0.0,0.0,0.06
2022-03-09,Complet - avec 2 rappels de moins de 3 mois,938.84,95.64,79.81,28.17,8.04,6.29,1.19,1.14,0.0,0.0,0.55
2022-03-11,Primo dose efficace,1509.86,262.55,236.42,104.89,15.58,13.15,1.13,1.05,0.63,0.13,1.26
2022-03-12,Complet - avec 1 rappel entre 3 mois et 6 mois,32465.09,4461.92,4712.38,2249.44,199.51,155.37,26.23,21.83,38.66,24.96,25.13
2022-03-13,Complet - avec 1 rappel de moins de 3 mois,15279.31,2724.26,2522.82,1227.92,122.37,96.61,11.76,10.99,10.33,7.43,46.41
2022-03-13,Complet - avec 1 rappel de 6 mois ou plus,240.83,39.63,38.37,14.43,16.64,13.93,0.27,0.21,1.5,1.28,0.52
2022-03-13,Complet - avec 2 rappels de moins de 3 mois,293.61,30.23,30.5,9.8,3.98,3.68,1.07,1.07,1.06,1.0,0.58
2022-03-16,Complet entre 3 mois et 6 mois - sans rappel,8295.59,2333.47,1953.09,1102.11,59.39,45.83,5.98,4.55,4.2,3.54,6.06
2022-03-16,Complet de 6 mois ou plus - sans rappel,18450.75,5284.37,3783.05,2209.8,73.06,59.2,11.87,10.07,13.97,12.44,15.72
2022-03-17,Primo dose récente,91.01,12.22,15.9,8.3,2.44,2.3,0.2,0.1,0.0,0.0,0.04
2022-03-17,Complet - avec 1 rappel entre 3 mois et 6 mois,45612.62,13386.59,13659.51,7923.0,353.73,277.64,40.09,29.57,34.28,25.61,30.29
2022-03-17,Complet - avec 2 rappels de 6 mois ou plus,3.02,1.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-20,Non-vaccinés,7671.42,2170.68,1774.41,874.62,156.04,120.99,23.46,19.09,21.21,16.89,
2022-03-20,Complet - avec 2 rappels entre 3 mois et 6 mois,16.13,1.2,2.33,0.08,0.24,0.24,0.0,0.0,0.0,0.0,0.03
2022-03-20,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-21,Non-vaccinés,50623.94,20170.18,18881.19,11803.47,281.57,204.08,21.04,14.96,23.59,17.89,
2022-03-21,Complet de moins de 3 mois - sans rappel,7679.22,2793.48,2683.57,1637.04,28.91,22.25,0.83,0.31,1.79,1.14,3.07
2022-03-22,Primo dose récente,111.22,24.89,23.93,15.38,0.35,0.31,0.1,0.0,0.0,0.0,0.04
2022-03-22,Complet entre 3 mois et 6 mois - sans rappel,10089.71,3548.79,3338.02,2035.08,61.83,48.69,7.17,6.25,4.53,4.22,5.5
2022-03-23,Complet - avec 3 rappels de moins de 3 mois,3.17,1.05,1.1,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-24,Non-vaccinés,37965.1,15615.53,13677.18,8571.13,266.65,202.73,25.75,22.73,28.45,21.02,
2022-03-26,Complet - avec 2 rappels entre 3 mois et 6 mois,105.87,21.4,20.97,10.98,1.02,1.0,0.0,0.0,1.0,0.0,0.04
2022-03-27,Complet - avec 2 rappels entre 3 mois et 6 mois,24.79,5.35,3.44,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2022-03-29,Primo dose efficace,2381.92,683.45,597.09,323.32,11.01,9.14,4.41,3.28,1.73,1.62,1.2
2022-03-29,Complet entre 3 mois et 6 mois - sans rappel,10135.51,3708.16,3357.35,2062.35,62.99,46.31,4.52,4.0,3.86,3.61,4.86
2022-03-29,Complet - avec 2 rappels de 6 mois ou plus,3.76,0.04,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-30,Complet entre 3 mois et 6 mois - sans rappel,9434.4,3515.85,3146.13,1940.93,61.71,47.38,7.21,6.62,5.27,4.43,4.83
2022-03-31,Non-vaccinés,36543.3,14827.79,12746.21,7810.48,264.64,197.66,23.22,20.6,19.27,15.65,
2022-04-02,Complet - avec 1 rappel de moins de 3 mois,33767.02,9818.16,10390.96,6049.63,90.41,71.45,18.0,16.16,5.15,4.64,28.17
2022-04-03,Complet - avec 2 rappels entre 3 mois et 6 mois,28.68,6.19,8.44,4.06,3.63,3.16,0.0,0.0,0.16,0.1,0.05
2022-04-03,Complet - avec 2 rappels de 6 mois ou plus,0.14,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,Non-vaccinés,50866.4,20299.89,19279.76,11600.51,281.1,223.79,31.7,23.81,17.96,11.99,
2022-04-04,Complet - avec 1 rappel entre 3 mois et 6 mois,135383.87,46046.99,55371.02,33056.82,634.44,501.01,75.05,64.57,39.6,31.65,43.01
2022-04-05,Complet de 6 mois ou plus - sans rappel,27871.56,10454.6,8307.33,5152.11,114.88,88.87,11.18,10.29,6.34,4.22,17.7
2022-04-05,Complet - avec 2 rappels entre 3 mois et 6 mois,188.54,46.68,61.11,26.52,0.79,0.3,0.04,0.0,0.02,0.0,0.06
2022-04-05,Complet - avec 2 rappels de 6 mois ou plus,12.09,0.09,2.26,0.04,0.12,0.12,0.0,0.0,0.0,0.0,0.0
2022-04-06,Complet - avec 1 rappel de moins de 3 mois,47942.09,18618.76,17569.96,11188.91,146.71,112.22,12.84,11.17,6.17,3.12,25.71
2022-04-07,Non-vaccinés,35231.76,13808.94,12216.68,7370.2,297.92,235.55,17.32,12.3,17.66,13.08,
2022-04-08,Primo dose récente,96.33,19.58,19.86,11.78,1.08,1.04,0.12,0.12,1.0,1.0,0.04
2022-04-08,Complet - avec 2 rappels de 6 mois ou plus,5.79,0.13,0.29,0.06,0.04,0.04,0.0,0.0,0.0,0.0,0.0
2022-04-09,Primo dose récente,68.95,12.24,17.75,7.87,0.06,0.06,0.0,0.0,1.0,1.0,0.04
2022-04-09,Complet - avec 1 rappel de 6 mois ou plus,4377.22,852.71,1278.22,543.74,87.36,72.11,9.28,5.41,15.88,10.49,2.37
2022-04-09,Complet - avec 2 rappels de moins de 3 mois,1733.96,258.42,327.3,149.69,13.87,9.97,1.68,1.65,2.46,1.38,1.22
2022-04-10,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11,Primo dose efficace,2484.51,607.43,681.5,346.65,20.52,17.49,3.59,3.34,2.74,2.34,1.17
2022-04-11,Complet - avec 2 rappels entre 3 mois et 6 mois,388.78,100.52,133.8,64.18,3.52,2.22,0.03,0.0,1.31,1.25,0.1
2022-04-11,Complet - avec 3 rappels de moins de 3 mois,8.85,2.12,3.13,2.06,0.05,0.05,0.06,0.0,0.0,0.0,0.0
2022-04-12,Complet - avec 3 rappels entre 3 et 6 mois ou plus,2.04,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13,Primo dose récente,99.64,21.64,20.55,12.05,1.12,1.11,0.0,0.0,0.0,0.0,0.04
2022-04-13,Primo dose efficace,1919.66,438.52,422.34,202.11,15.27,13.97,1.59,1.46,1.61,1.37,1.17
2022-04-15,Primo dose efficace,1606.9,403.66,385.05,191.76,18.96,15.48,1.17,1.02,0.58,0.1,1.16
2022-04-16,Primo dose récente,61.73,6.68,10.26,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2022-04-16,Complet - avec 1 rappel de moins de 3 mois,16970.47,4305.12,4942.14,2734.85,62.29,44.3,4.91,2.63,6.72,5.35,15.46
2022-04-17,Primo dose récente,21.47,1.16,5.31,1.07,0.01,0.01,0.0,0.0,0.0,0.0,0.04
2022-04-18,Non-vaccinés,8606.33,1787.35,1742.83,722.11,198.4,145.13,20.88,16.89,17.22,12.87,
2022-04-18,Complet - avec 2 rappels de moins de 3 mois,968.23,129.87,146.19,46.92,25.8,21.34,1.09,0.37,3.32,3.15,1.52
2022-04-19,Complet - avec 2 rappels entre 3 mois et 6 mois,589.41,146.63,201.45,103.07,4.22,3.1,0.05,0.0,1.0,1.0,0.17
2022-04-20,Complet - avec 1 rappel entre 3 mois et 6 mois,93030.81,30758.01,34531.44,20379.48,603.38,484.78,84.22,72.5,55.5,46.34,56.13
2022-04-20,Complet - avec 1 rappel de 6 mois ou plus,9199.0,1864.34,2736.64,1208.1,128.51,103.69,14.51,11.49,14.81,13.32,3.17
2022-04-21,Primo dose récente,64.71,6.15,11.73,2.57,1.02,1.01,0.0,0.0,0.0,0.0,0.03
2022-04-21,Complet de moins de 3 mois - sans rappel,2366.16,687.84,691.69,392.57,21.74,18.43,5.28,5.14,1.7,1.09,1.75
2022-04-21,Complet - avec 2 rappels entre 3 mois et 6 mois,321.83,82.61,91.02,51.27,4.55,2.31,0.02,0.0,0.06,0.0,0.19
2022-04-22,Complet - avec 2 rappels de moins de 3 mois,3157.5,578.16,600.3,257.48,36.97,25.05,4.87,4.4,0.8,0.62,1.75
2022-04-23,Primo dose récente,69.76,4.48,8.99,3.27,0.13,0.05,0.0,0.0,0.0,0.0,0.02
2022-04-23,Complet - avec 1 rappel de 6 mois ou plus,5397.99,965.87,1319.95,581.24,81.09,62.86,7.81,6.36,17.02,13.49,3.56
2022-04-24,Non-vaccinés,5971.92,1081.52,1030.93,412.54,164.72,129.12,24.86,19.67,23.05,18.93,
2022-04-24,Complet - avec 3 rappels de moins de 3 mois,0.01,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0
2022-04-26,Complet entre 3 mois et 6 mois - sans rappel,5307.05,1246.59,1259.35,666.44,34.09,25.81,1.37,1.0,1.72,1.34,4.09
2022-04-27,Non-vaccinés,20283.48,4949.98,4871.83,2587.32,193.06,157.99,17.71,15.15,29.33,22.05,
2022-04-27,Complet de 6 mois ou plus - sans rappel,17963.21,3753.6,3050.02,1649.58,88.57,74.53,13.0,10.87,11.28,9.84,18.77
2022-04-28,Complet - avec 3 rappels de moins de 3 mois,8.89,1.08,0.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0
2022-04-29,Primo dose efficace,1147.96,200.24,185.15,82.12,14.26,9.73,3.33,2.33,0.65,0.49,1.16
2022-04-29,Complet - avec 1 rappel entre 3 mois et 6 mois,64842.63,16605.31,18130.58,9957.5,382.91,305.11,49.07,42.75,43.24,35.39,59.01
2022-04-29,Complet - avec 2 rappels entre 3 mois et 6 mois,362.71,57.12,87.8,35.0,3.42,3.27,0.25,0.25,0.0,0.0,0.26
2022-05-01,Primo dose efficace,341.03,39.08,25.45,7.64,4.09,3.64,0.49,0.34,2.1,2.04,1.15
2022-05-02,Complet - avec 2 rappels de moins de 3 mois,4676.85,505.01,547.08,200.85,20.84,12.62,2.84,2.55,3.92,3.6,2.04
2022-05-03,Primo dose récente,73.39,9.25,8.26,5.68,0.01,0.0,0.0,0.0,0.0,0.0,0.03
2022-05-03,Complet entre 3 mois et 6 mois - sans rappel,4679.32,950.99,850.14,453.13,32.55,26.93,3.3,2.04,3.49,3.23,4.14
2022-05-03,Complet - avec 1 rappel entre 3 mois et 6 mois,71258.23,15871.4,16290.04,9136.74,368.75,302.53,45.04,37.42,37.45,29.37,60.02
2022-05-03,Complet - avec 1 rappel de 6 mois ou plus,9011.35,1360.16,1807.06,778.6,100.96,82.82,11.83,8.37,22.5,20.48,4.4
2022-05-05,Complet de 6 mois ou plus - sans rappel,13605.38,2746.2,2067.81,1097.89,58.43,48.81,7.96,6.08,17.23,15.83,18.99
2022-05-05,Complet - avec 1 rappel entre 3 mois et 6 mois,50917.43,13609.78,13364.94,7821.59,334.49,260.64,38.74,30.11,34.28,25.88,60.29
2022-05-06,Non-vaccinés,15309.45,3858.85,3509.26,1921.87,110.62,89.82,14.62,11.11,14.63,12.1,
2022-05-06,Primo dose efficace,928.62,176.8,129.65,63.37,9.56,7.55,1.15,1.15,0.44,0.34,1.15
2022-05-07,Primo dose efficace,874.33,85.74,91.95,38.02,5.73,3.66,0.0,0.0,1.47,1.39,1.14
2022-05-08,Non-vaccinés,4741.37,759.25,618.93,237.61,103.28,80.32,9.15,6.82,14.01,9.88,
2022-05-09,Primo dose récente,78.07,10.26,7.98,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.03
2022-05-09,Primo dose efficace,1563.04,238.2,217.53,113.96,7.74,3.37,0.0,0.0,3.61,3.61,1.14
2022-05-09,Complet entre 3 mois et 6 mois - sans rappel,5596.29,1096.81,1120.56,616.53,28.74,23.45,0.79,0.42,6.69,5.51,4.12
2022-05-09,Complet - avec 2 rappels entre 3 mois et 6 mois,756.62,95.87,96.51,45.96,6.5,6.34,0.24,0.02,2.17,2.0,0.35
2022-05-12,Complet de moins de 3 mois - sans rappel,799.28,149.42,114.9,62.93,4.2,3.25,0.11,0.0,1.11,1.11,0.84
2022-05-12,Complet - avec 2 rappels de 6 mois ou plus,4.57,2.12,2.18,2.11,0.12,0.12,0.0,0.0,1.2,1.0,0.0
2022-05-13,Complet - avec 3 rappels de moins de 3 mois,11.81,1.1,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,Complet entre 3 mois et 6 mois - sans rappel,3105.81,405.2,365.98,190.39,12.63,10.35,0.13,0.0,4.76,3.8,4.07
2022-05-14,Complet - avec 1 rappel de 6 mois ou plus,7483.13,661.24,810.37,295.56,51.09,40.53,5.8,5.37,17.69,16.17,6.21
2022-05-14,Complet - avec 2 rappels de 6 mois ou plus,6.34,0.04,0.05,0.04,0.0,0.0,0.0,0.0,0.09,0.09,0.0
2022-05-14,Complet - avec 3 rappels de moins de 3 mois,10.48,2.07,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-18,Complet - avec 1 rappel de moins de 3 mois,3738.11,477.42,313.74,167.84,11.71,8.84,1.42,1.17,0.03,0.0,3.37
2022-05-18,Complet - avec 2 rappels entre 3 mois et 6 mois,535.57,61.29,62.72,28.3,1.75,1.55,0.14,0.14,0.01,0.0,0.44
2022-05-18,Complet - avec 3 rappels entre 3 et 6 mois ou plus,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-19,Complet de moins de 3 mois - sans rappel,601.58,112.45,72.26,38.96,1.75,1.3,0.06,0.0,0.0,0.0,0.62
2022-05-22,Complet - avec 1 rappel entre 3 mois et 6 mois,11492.97,1222.05,1206.53,469.34,95.91,79.41,15.44,11.73,20.5,17.16,60.74
2022-05-22,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2022-05-23,Complet - avec 2 rappels de moins de 3 mois,4761.63,409.69,382.18,140.38,21.22,15.28,2.85,2.22,2.21,2.1,2.82
2022-05-24,Primo dose efficace,810.35,112.76,78.21,34.61,2.92,2.47,1.07,1.01,2.23,2.0,1.13
2022-05-24,Complet - avec 2 rappels de moins de 3 mois,2635.57,299.79,247.18,91.65,22.29,18.15,0.42,0.15,2.36,1.09,2.85
2022-05-24,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.09,0.05,0.05,0.05,0.14,0.14,0.0,0.0,0.0,0.0,0.0
2022-05-25,Complet - avec 2 rappels de moins de 3 mois,2531.42,317.49,236.47,107.81,22.88,15.53,2.26,1.5,0.43,0.26,2.92
2022-05-27,Non-vaccinés,11329.29,2191.76,1742.76,882.8,58.44,40.11,8.55,7.56,5.18,3.2,
2022-05-27,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,Non-vaccinés,10284.28,1192.8,889.66,381.0,47.05,35.2,3.04,1.66,6.61,4.41,
2022-05-28,Complet - avec 1 rappel de 6 mois ou plus,10486.83,862.75,966.07,396.75,52.73,42.43,7.11,6.31,6.83,4.44,10.4
2022-06-06,Complet - avec 2 rappels entre 3 mois et 6 mois,243.92,14.26,27.01,5.86,0.21,0.0,0.04,0.04,0.0,0.0,0.58
2022-06-07,Complet - avec 1 rappel de 6 mois ou plus,32595.52,5307.92,6105.76,3355.06,127.44,104.6,18.73,14.94,16.44,14.58,17.34
2022-06-08,Primo dose récente,41.13,3.4,3.85,2.08,0.06,0.0,0.0,0.0,0.07,0.0,0.02
2022-06-08,Primo dose efficace,1053.61,149.49,113.77,62.28,2.83,1.27,0.05,0.05,0.0,0.0,1.12
2022-06-09,Complet de moins de 3 mois - sans rappel,325.86,32.65,28.83,8.82,2.14,2.0,0.0,0.0,0.04,0.04,0.33
2022-06-10,Complet - avec 1 rappel entre 3 mois et 6 mois,32907.39,7935.16,7967.01,4532.09,92.08,68.57,12.77,9.87,10.66,10.0,48.42
2022-06-10,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,Complet - avec 1 rappel de 6 mois ou plus,31663.75,6605.03,7130.46,4109.02,156.34,125.28,20.75,17.06,11.36,8.95,24.78
2022-06-15,Complet entre 3 mois et 6 mois - sans rappel,2735.36,664.52,584.69,345.07,12.37,8.84,0.97,0.48,1.25,1.11,3.1
2022-06-15,Complet de 6 mois ou plus - sans rappel,16890.57,3342.55,2651.56,1450.61,64.51,42.68,5.56,3.28,3.1,2.74,20.34
2022-06-16,Complet entre 3 mois et 6 mois - sans rappel,2265.68,578.02,520.48,302.41,15.65,12.39,1.19,1.07,1.35,1.11,3.04
2022-06-16,Complet de 6 mois ou plus - sans rappel,14431.69,3170.75,2417.69,1342.57,54.95,42.55,9.46,7.72,2.0,1.23,20.39
2022-06-19,Primo dose récente,9.0,1.24,0.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-20,Complet entre 3 mois et 6 mois - sans rappel,3659.75,915.76,888.4,534.74,16.23,14.83,3.36,3.19,1.0,1.0,2.86
2022-06-20,Complet de 6 mois ou plus - sans rappel,24755.84,5126.21,4872.89,2741.22,69.81,55.53,9.05,8.19,5.61,2.99,20.54
2022-06-20,Complet - avec 1 rappel de moins de 3 mois,2499.0,380.14,328.11,150.55,9.91,8.2,1.23,1.01,1.1,1.1,1.45
2022-06-22,Primo dose récente,48.52,4.14,10.02,3.07,0.04,0.0,0.0,0.0,0.0,0.0,0.02
2022-06-22,Primo dose efficace,1265.98,226.37,179.85,105.69,9.22,7.74,0.47,0.35,0.0,0.0,1.11
2022-06-25,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-26,Complet - avec 2 rappels de moins de 3 mois,1373.44,173.77,174.95,65.02,28.33,20.87,2.47,2.03,0.53,0.0,3.84
2022-06-26,Complet - avec 2 rappels entre 3 mois et 6 mois,325.45,39.17,60.39,16.86,9.73,7.44,0.13,0.01,0.18,0.12,1.0
2022-06-26,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.02,0.0,1.02,0.0,1.09,1.0,1.0,1.0,0.0,0.0,0.0
2022-06-27,Complet de moins de 3 mois - sans rappel,653.19,116.43,110.48,52.9,4.89,4.11,0.04,0.0,0.29,0.25,0.26
2022-06-27,Complet - avec 3 rappels de moins de 3 mois,25.93,2.68,2.53,1.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01
2022-06-28,Primo dose récente,57.97,4.6,7.55,1.1,1.05,1.05,0.04,0.0,0.0,0.0,0.02
2022-06-30,Non-vaccinés,27507.39,8697.36,7225.34,4261.32,180.09,134.46,18.17,14.87,8.07,7.0,
2022-06-30,Complet entre 3 mois et 6 mois - sans rappel,3184.75,1085.3,1018.25,618.29,14.82,11.16,1.15,1.07,0.23,0.0,2.52
2022-07-02,Primo dose efficace,1270.18,190.27,202.5,94.65,6.59,4.31,1.16,1.14,0.2,0.17,1.1
2022-07-02,Complet - avec 2 rappels de 6 mois ou plus,98.21,21.17,22.51,12.71,0.24,0.0,0.0,0.0,0.0,0.0,0.05
2022-07-03,Complet - avec 1 rappel de moins de 3 mois,604.86,77.58,70.05,19.81,7.51,5.22,2.02,2.02,0.05,0.0,1.36
2022-07-04,Primo dose récente,93.88,12.67,10.42,3.95,1.0,1.0,0.0,0.0,0.0,0.0,0.02
2022-07-04,Complet - avec 1 rappel de 6 mois ou plus,105735.99,38762.83,44633.29,28057.23,519.71,406.83,49.87,42.85,34.02,22.95,40.64
2022-07-04,Complet - avec 3 rappels entre 3 et 6 mois ou plus,7.98,2.18,2.24,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,Complet de moins de 3 mois - sans rappel,607.65,105.14,113.59,51.5,4.01,2.17,0.0,0.0,1.29,1.07,0.25
2022-07-07,Complet - avec 1 rappel de 6 mois ou plus,67536.47,27724.64,28464.57,18012.31,519.25,399.16,66.6,53.26,25.15,17.1,43.77
2022-07-07,Complet - avec 2 rappels de 6 mois ou plus,128.86,46.26,48.25,27.86,2.15,1.11,0.01,0.0,0.0,0.0,0.07
2022-07-08,Complet de moins de 3 mois - sans rappel,564.08,124.32,109.46,58.66,2.39,2.08,1.07,1.02,0.05,0.0,0.24
2022-07-09,Complet - avec 1 rappel de moins de 3 mois,1992.66,260.6,262.48,113.54,11.53,9.63,0.16,0.14,0.0,0.0,1.36
2022-07-09,Complet - avec 3 rappels entre 3 et 6 mois ou plus,3.31,0.06,1.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,Primo dose récente,17.11,0.11,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.03
2022-07-10,Complet - avec 1 rappel de moins de 3 mois,659.35,67.39,88.37,23.73,9.38,5.05,0.28,0.21,0.23,0.1,1.35
2022-07-11,Complet de moins de 3 mois - sans rappel,770.49,144.13,161.97,80.95,3.78,2.44,0.21,0.06,1.04,1.0,0.24
2022-07-12,Primo dose récente,66.73,6.47,8.58,3.5,0.39,0.0,0.0,0.0,0.0,0.0,0.03
2022-07-12,Primo dose efficace,1646.9,414.77,384.08,214.28,16.02,12.98,1.27,1.06,2.68,2.68,1.09
2022-07-13,Primo dose efficace,1729.24,401.47,400.8,202.41,8.17,5.31,2.54,2.48,0.15,0.15,1.09
2022-07-15,Complet de 6 mois ou plus - sans rappel,31726.83,8155.0,7915.63,4553.4,144.8,115.01,17.81,14.21,12.62,9.64,21.19
2022-07-16,Non-vaccinés,20747.8,3811.85,3908.65,1931.0,180.15,127.38,18.51,16.14,20.28,13.63,
2022-07-16,Primo dose récente,63.67,5.64,6.49,2.2,0.26,0.0,0.0,0.0,0.0,0.0,0.02
2022-07-16,Primo dose efficace,1156.85,170.1,186.13,81.18,11.79,6.43,0.4,0.4,1.18,1.1,1.08
2022-07-16,Complet - avec 1 rappel entre 3 mois et 6 mois,13871.26,3779.86,4404.2,2559.08,71.48,51.57,18.86,14.13,3.89,3.44,15.47
2022-07-18,Complet de moins de 3 mois - sans rappel,624.57,98.69,100.57,45.72,3.55,3.46,1.16,1.14,0.19,0.17,0.24
2022-07-18,Complet entre 3 mois et 6 mois - sans rappel,2815.78,846.31,942.6,554.16,16.44,11.72,1.22,1.2,0.09,0.0,1.76
2022-07-18,Complet - avec 2 rappels de moins de 3 mois,11222.4,2181.18,2777.12,1319.2,74.33,50.09,4.04,2.99,4.94,3.57,5.48
2022-07-18,Complet - avec 2 rappels entre 3 mois et 6 mois,4516.9,960.78,1223.53,605.54,60.18,49.47,4.79,3.89,9.92,7.9,1.85
2022-07-19,Complet de moins de 3 mois - sans rappel,494.27,69.1,71.99,31.07,2.52,2.45,0.05,0.01,1.02,1.02,0.24
2022-07-22,Complet de 6 mois ou plus - sans rappel,24044.2,5302.74,4360.14,2427.4,112.12,87.81,7.4,6.57,13.12,11.96,21.38
2022-07-22,Complet - avec 1 rappel entre 3 mois et 6 mois,11299.77,3608.95,3601.47,2174.55,74.39,60.32,12.4,9.78,6.12,4.07,12.08
2022-07-23,Primo dose récente,51.38,4.28,5.44,2.1,0.07,0.07,0.0,0.0,0.0,0.0,0.02
2022-07-23,Complet - avec 2 rappels entre 3 mois et 6 mois,2073.04,342.94,416.02,183.26,36.28,26.74,2.39,2.32,7.12,5.2,2.05
2022-07-24,Complet entre 3 mois et 6 mois - sans rappel,364.89,44.9,63.44,17.98,11.36,7.17,0.04,0.04,0.04,0.0,1.49
2022-07-25,Primo dose récente,71.01,0.94,9.29,0.76,0.0,0.0,0.01,0.01,0.0,0.0,0.02
2022-07-25,Complet de 6 mois ou plus - sans rappel,29393.05,6477.36,5820.18,3382.58,105.66,83.67,8.29,6.59,9.78,7.25,21.45
2022-07-25,Complet - avec 2 rappels entre 3 mois et 6 mois,4518.2,779.54,1012.8,437.35,40.93,33.23,8.48,5.97,2.76,0.56,2.07
2022-07-26,Non-vaccinés,21255.25,4541.27,4024.25,2118.88,176.86,133.45,18.05,13.97,15.03,11.44,
2022-07-27,Complet entre 3 mois et 6 mois - sans rappel,1267.43,287.24,256.94,152.38,10.59,4.69,0.36,0.24,0.12,0.08,1.4
2022-07-27,Complet - avec 2 rappels entre 3 mois et 6 mois,3040.07,527.53,609.37,252.08,35.49,31.43,5.54,4.4,3.2,2.43,2.17
2022-07-28,Complet - avec 1 rappel de moins de 3 mois,1704.49,241.5,180.44,65.13,9.96,7.54,0.19,0.12,0.03,0.0,1.37
2022-07-28,Complet - avec 1 rappel entre 3 mois et 6 mois,7138.52,2095.49,1867.95,1135.57,40.2,31.38,6.28,5.88,5.55,5.07,9.52
2022-07-29,Primo dose efficace,1107.86,178.85,140.45,66.2,12.32,10.75,1.36,1.01,1.47,1.09,1.08
2022-07-29,Complet - avec 1 rappel de moins de 3 mois,1866.57,267.19,208.05,99.6,10.37,5.87,0.05,0.01,0.01,0.0,1.36
2022-07-29,Complet - avec 2 rappels entre 3 mois et 6 mois,2678.84,494.29,586.06,225.14,35.81,27.62,4.78,4.38,4.41,3.29,2.27
2022-07-29,Complet - avec 3 rappels entre 3 et 6 mois ou plus,10.74,0.14,3.41,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,Non-vaccinés,16056.76,2209.81,1839.26,871.4,89.31,66.8,6.71,6.03,13.52,11.45,
2022-07-30,Complet - avec 1 rappel de 6 mois ou plus,36273.66,7386.96,7729.64,4307.42,224.38,167.41,31.1,26.25,43.23,34.14,56.73
