date,region,vac_statut,nb_pcr,nb_pcr_sympt,nb_pcr0,nb_pcr_sympt0,hc,hc_pcr,sc,sc_pcr,pourcent_parmi_vaccines,pcr_pourcent_omicron,pcr_sympt_pourcent_omicron,hc_pourcent_omicron,sc_pourcent_omicron,pcr_pourcent_apparie,hc_pcr_pourcent_apparie
2022-07-29,PDL,Complet entre 3 mois et 6 mois - sans rappel,45.09,12.12,9.85,6.16,0.0,0.0,0.0,0.0,1.25,,,,,87.77,85.17
2022-07-29,PDL,Complet - avec 2 rappels entre 3 mois et 6 mois,122.34,22.51,25.12,10.72,4.38,3.29,0.0,0.0,2.42,,,,,87.77,85.17
2022-07-30,ARA,Complet - avec 1 rappel entre 3 mois et 6 mois,739.39,140.11,134.37,81.92,2.4,2.29,1.0,1.0,8.49,,,,,84.25,84.34
2022-07-30,ARA,Complet - avec 2 rappels entre 3 mois et 6 mois,250.49,41.99,36.82,19.91,2.53,2.43,0.0,0.0,2.25,,,,,84.25,84.34
2022-07-30,ARA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,84.25,84.34
2022-07-30,BFC,Primo dose récente,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,91.29,90.15
2022-07-30,BFC,Complet de moins de 3 mois - sans rappel,5.46,1.03,0.02,0.0,0.0,0.0,0.0,0.0,0.22,,,,,91.29,90.15
2022-07-30,COR,Complet - avec 1 rappel entre 3 mois et 6 mois,16.74,5.8,5.88,2.33,0.0,0.0,0.0,0.0,6.87,,,,,80.84,70.22
2022-07-30,CVL,Complet - avec 2 rappels de 6 mois ou plus,6.71,0.09,1.24,0.01,0.05,0.0,0.0,0.0,0.3,,,,,89.38,89.97
2022-07-30,GES,Complet de 6 mois ou plus - sans rappel,1494.77,250.91,202.91,107.59,4.98,4.21,0.0,0.0,19.95,,,,,90.25,85.94
2022-07-30,GES,Complet - avec 2 rappels de 6 mois ou plus,22.77,5.24,8.38,3.17,1.0,1.0,0.0,0.0,0.26,,,,,90.25,85.94
2022-07-30,GES,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.25,85.94
2022-07-30,GUA,Complet de moins de 3 mois - sans rappel,0.31,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.08,,,,,54.81,51.19
2022-07-30,GUY,Non-vaccinés,104.76,4.12,5.55,3.0,0.8,0.8,0.0,0.0,,,,,,74.35,64.19
2022-07-30,GUY,Primo dose récente,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,,,,,74.35,64.19
2022-07-30,GUY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,,,,,74.35,64.19
2022-07-30,IDF,Complet de 6 mois ou plus - sans rappel,5081.64,356.64,273.25,61.93,6.53,4.94,0.34,0.25,25.01,,,,,82.63,83.16
2022-07-30,MAY,Non-vaccinés,42.87,2.8,2.88,0.0,0.0,0.0,0.27,0.27,,,,,,60.32,71.53
2022-07-30,MAY,Complet - avec 1 rappel entre 3 mois et 6 mois,21.3,1.2,1.88,1.0,0.0,0.0,0.0,0.0,11.25,,,,,60.32,71.53
2022-07-30,NAQ,Complet - avec 1 rappel de moins de 3 mois,97.29,9.93,10.24,3.27,0.08,0.08,0.0,0.0,1.1,,,,,88.18,84.69
2022-07-30,OCC,Complet - avec 1 rappel de 6 mois ou plus,3098.16,733.18,699.97,440.0,19.43,17.02,5.99,5.31,56.74,,,,,89.66,86.75
2022-07-30,PAC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.06,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,,,,,87.36,87.69
2022-07-30,PDL,Primo dose récente,4.02,0.01,0.81,0.01,0.0,0.0,0.0,0.0,0.01,,,,,87.76,84.91
2022-07-31,ARA,Complet - avec 1 rappel entre 3 mois et 6 mois,145.25,17.87,17.32,9.39,0.58,0.5,0.0,0.0,8.17,,,,,84.24,84.16
2022-07-31,ARA,Complet - avec 2 rappels entre 3 mois et 6 mois,86.36,11.24,9.5,1.76,2.76,2.68,0.0,0.0,2.26,,,,,84.24,84.16
2022-07-31,BFC,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,,,,91.3,90.0
2022-07-31,BRE,Complet - avec 1 rappel de moins de 3 mois,9.0,1.11,2.24,1.0,1.0,1.0,0.0,0.0,1.0,,,,,89.94,85.19
2022-07-31,BRE,Complet - avec 2 rappels de moins de 3 mois,64.13,6.49,8.25,4.0,2.42,1.92,0.0,0.0,7.52,,,,,89.94,85.19
2022-07-31,COR,Complet de 6 mois ou plus - sans rappel,30.23,5.79,4.38,2.43,0.31,0.09,0.21,0.0,22.78,,,,,80.75,69.01
2022-07-31,COR,Complet - avec 1 rappel de moins de 3 mois,0.97,0.16,0.26,0.14,0.08,0.08,0.0,0.0,0.98,,,,,80.75,69.01
2022-07-31,COR,Complet - avec 1 rappel de 6 mois ou plus,87.15,13.08,12.53,6.07,1.87,0.75,0.42,0.0,59.63,,,,,80.75,69.01
2022-07-31,CVL,Complet - avec 1 rappel de moins de 3 mois,11.48,0.04,0.18,0.0,0.0,0.0,0.0,0.0,1.12,,,,,89.37,89.84
2022-07-31,GES,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,90.26,86.01
2022-07-31,GES,Complet - avec 1 rappel de 6 mois ou plus,958.33,153.15,184.42,75.1,24.28,18.72,0.0,0.0,59.9,,,,,90.26,86.01
2022-07-31,GES,Complet - avec 2 rappels de moins de 3 mois,155.42,19.4,14.04,5.56,3.46,2.12,1.0,1.0,6.34,,,,,90.26,86.01
2022-07-31,GES,Complet - avec 2 rappels entre 3 mois et 6 mois,69.07,10.32,8.89,2.21,2.29,2.14,0.0,0.0,2.25,,,,,90.26,86.01
2022-07-31,GES,Complet - avec 3 rappels de moins de 3 mois,4.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,,,,,90.26,86.01
2022-07-31,GUY,Complet de moins de 3 mois - sans rappel,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,,,,,74.37,64.18
2022-07-31,HDF,Primo dose récente,2.04,1.04,0.04,0.04,0.0,0.0,0.0,0.0,0.01,,,,,89.18,90.94
2022-07-31,IDF,Primo dose récente,4.46,0.03,0.16,0.02,0.0,0.0,0.0,0.0,0.02,,,,,82.64,83.15
2022-07-31,IDF,Complet de 6 mois ou plus - sans rappel,1775.22,100.91,83.31,9.89,7.69,4.14,3.0,3.0,25.05,,,,,82.64,83.15
2022-07-31,LRE,Complet - avec 2 rappels de 6 mois ou plus,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,,,,,58.73,51.73
2022-07-31,MAR,Complet - avec 1 rappel de 6 mois ou plus,6.02,0.0,0.25,0.0,0.0,0.0,0.0,0.0,41.49,,,,,41.69,35.85
2022-07-31,MAY,Complet - avec 2 rappels de 6 mois ou plus,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,,,,,60.1,71.53
2022-07-31,NAQ,Complet - avec 2 rappels de 6 mois ou plus,5.19,1.01,1.08,0.01,0.01,0.0,0.0,0.0,0.27,,,,,88.17,85.0
2022-07-31,NOR,Complet - avec 1 rappel entre 3 mois et 6 mois,52.94,6.62,3.72,0.26,0.49,0.2,0.0,0.0,7.61,,,,,91.5,89.14
2022-07-31,PAC,Complet de moins de 3 mois - sans rappel,20.73,0.06,2.16,0.02,1.0,1.0,0.0,0.0,0.33,,,,,87.39,87.75
2022-07-31,PAC,Complet - avec 1 rappel entre 3 mois et 6 mois,195.19,23.28,26.7,9.58,4.07,4.0,0.06,0.0,8.3,,,,,87.39,87.75
2022-07-31,PAC,Complet - avec 2 rappels de 6 mois ou plus,8.35,0.06,2.04,0.01,0.0,0.0,1.02,1.0,0.25,,,,,87.39,87.75
2022-07-31,PAC,Complet - avec 3 rappels de moins de 3 mois,1.02,0.0,1.02,0.0,0.01,0.0,0.0,0.0,0.04,,,,,87.39,87.75
2022-07-31,PDL,Complet de moins de 3 mois - sans rappel,1.2,0.03,0.06,0.02,0.0,0.0,0.0,0.0,0.14,,,,,87.76,84.88
2022-07-31,PDL,Complet - avec 1 rappel de 6 mois ou plus,673.94,164.2,173.28,94.2,7.6,6.06,2.0,1.0,58.77,,,,,87.76,84.88
2022-08-01,ARA,Complet entre 3 mois et 6 mois - sans rappel,159.66,36.59,31.91,19.21,0.01,0.0,0.0,0.0,1.03,,,,,84.16,84.06
2022-08-01,BFC,Primo dose récente,1.11,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.01,,,,,91.25,89.92
2022-08-01,BRE,Primo dose efficace,38.99,6.85,3.75,2.58,0.06,0.0,0.0,0.0,0.85,,,,,89.83,85.32
2022-08-01,BRE,Complet entre 3 mois et 6 mois - sans rappel,36.11,15.11,17.19,12.17,0.0,0.0,0.0,0.0,1.14,,,,,89.83,85.32
2022-08-01,COR,Complet - avec 1 rappel entre 3 mois et 6 mois,59.86,17.6,15.25,11.4,0.02,0.02,0.0,0.0,6.57,,,,,80.74,70.22
2022-08-01,COR,Complet - avec 1 rappel de 6 mois ou plus,574.1,201.72,198.98,120.03,2.39,1.48,0.0,0.0,59.67,,,,,80.74,70.22
2022-08-01,COR,Complet - avec 2 rappels de moins de 3 mois,61.36,9.42,17.2,6.65,0.06,0.06,0.0,0.0,4.78,,,,,80.74,70.22
2022-08-01,GES,Complet de 6 mois ou plus - sans rappel,2349.36,667.47,490.1,326.66,8.81,6.63,2.0,2.0,20.02,,,,,90.19,86.07
2022-08-01,GUA,Complet de 6 mois ou plus - sans rappel,64.03,8.77,8.02,4.76,0.2,0.2,0.0,0.0,33.73,,,,,55.02,47.54
2022-08-01,GUY,Complet - avec 1 rappel de 6 mois ou plus,62.18,27.09,20.25,17.93,1.0,1.0,0.0,0.0,36.55,,,,,74.19,66.23
2022-08-01,IDF,Complet - avec 1 rappel entre 3 mois et 6 mois,1530.27,216.24,198.19,74.96,7.37,5.5,1.52,1.14,8.57,,,,,82.42,83.36
2022-08-01,IDF,Complet - avec 2 rappels de moins de 3 mois,1078.65,144.36,172.08,51.13,11.49,7.83,0.84,0.29,5.7,,,,,82.42,83.36
2022-08-01,MAR,Complet de moins de 3 mois - sans rappel,0.84,0.51,0.07,0.0,0.0,0.0,0.0,0.0,0.82,,,,,41.66,34.67
2022-08-01,NAQ,Complet de 6 mois ou plus - sans rappel,1522.2,263.6,256.94,145.27,8.4,7.15,0.4,0.0,19.41,,,,,88.09,85.55
2022-08-01,NAQ,Complet - avec 2 rappels de moins de 3 mois,870.89,131.65,142.21,74.53,3.59,3.59,0.0,0.0,7.81,,,,,88.09,85.55
2022-08-01,PDL,Complet - avec 1 rappel de 6 mois ou plus,2858.68,869.58,877.95,590.35,16.6,14.6,4.63,4.0,58.84,,,,,87.63,84.47
2022-08-02,ARA,Complet de moins de 3 mois - sans rappel,41.21,6.35,2.55,1.23,1.0,1.0,0.0,0.0,0.2,,,,,84.14,84.23
2022-08-02,ARA,Complet de 6 mois ou plus - sans rappel,2424.29,499.27,379.9,227.26,8.91,8.71,1.11,0.0,22.82,,,,,84.14,84.23
2022-08-02,ARA,Complet - avec 2 rappels de moins de 3 mois,771.45,148.29,119.53,68.97,11.54,9.81,1.04,0.0,6.29,,,,,84.14,84.23
2022-08-02,BRE,Complet - avec 1 rappel entre 3 mois et 6 mois,219.29,48.29,46.44,27.59,2.96,2.29,0.16,0.0,7.27,,,,,89.79,85.24
2022-08-02,BRE,Complet - avec 2 rappels de moins de 3 mois,338.91,65.79,58.09,36.94,6.78,5.84,0.0,0.0,7.58,,,,,89.79,85.24
2022-08-02,CVL,Complet entre 3 mois et 6 mois - sans rappel,20.93,2.41,4.5,2.3,0.0,0.0,0.0,0.0,1.15,,,,,89.24,90.44
2022-08-02,GES,Complet - avec 1 rappel entre 3 mois et 6 mois,600.34,200.28,159.08,110.06,1.79,1.3,0.0,0.0,7.36,,,,,90.18,86.51
2022-08-02,GUA,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,,,,,54.73,49.99
2022-08-02,GUY,Complet - avec 2 rappels de moins de 3 mois,2.43,0.0,1.02,0.0,0.0,0.0,0.0,0.0,1.61,,,,,74.29,64.47
2022-08-02,HDF,Primo dose efficace,86.66,11.52,7.79,2.16,0.2,0.2,0.03,0.0,0.98,,,,,89.03,90.63
2022-08-02,HDF,Complet - avec 1 rappel de 6 mois ou plus,4258.12,1033.75,1085.84,599.79,31.98,25.34,3.6,3.0,59.47,,,,,89.03,90.63
2022-08-02,IDF,Complet de moins de 3 mois - sans rappel,98.8,4.63,4.18,1.23,0.0,0.0,0.04,0.0,0.28,,,,,82.3,83.32
2022-08-02,IDF,Complet - avec 3 rappels de moins de 3 mois,5.07,0.06,1.26,0.0,0.0,0.0,0.0,0.0,0.03,,,,,82.3,83.32
2022-08-02,LRE,Complet - avec 1 rappel de 6 mois ou plus,658.58,189.11,200.91,113.11,5.96,2.94,0.75,0.75,46.51,,,,,58.57,52.89
2022-08-02,MAR,Complet - avec 1 rappel de 6 mois ou plus,80.58,9.87,13.51,6.62,1.7,0.7,0.8,0.0,41.9,,,,,41.35,34.66
2022-08-02,NOR,Complet entre 3 mois et 6 mois - sans rappel,29.2,5.35,9.81,4.3,0.12,0.0,0.0,0.0,1.06,,,,,91.43,88.49
2022-08-02,NOR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,91.43,88.49
2022-08-02,PDL,Complet - avec 1 rappel entre 3 mois et 6 mois,303.32,86.13,74.43,49.56,3.81,3.52,0.1,0.1,8.13,,,,,87.54,84.24
2022-08-02,PDL,Complet - avec 1 rappel de 6 mois ou plus,2224.68,607.18,595.29,385.28,16.49,12.11,2.5,2.5,59.15,,,,,87.54,84.24
2022-08-03,COR,Complet de moins de 3 mois - sans rappel,5.0,1.26,1.18,1.18,0.0,0.0,0.0,0.0,0.14,,,,,80.39,69.94
2022-08-03,COR,Complet - avec 3 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,80.39,69.94
2022-08-03,CVL,Primo dose récente,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,,,89.15,90.07
2022-08-03,CVL,Complet - avec 2 rappels de 6 mois ou plus,11.78,4.1,3.36,2.01,1.01,1.01,0.0,0.0,0.33,,,,,89.15,90.07
2022-08-03,GES,Complet - avec 1 rappel de moins de 3 mois,121.56,21.98,17.03,9.95,1.12,1.08,0.01,0.01,1.1,,,,,90.18,86.62
2022-08-03,GUA,Complet - avec 1 rappel entre 3 mois et 6 mois,21.49,3.36,3.88,1.56,0.0,0.0,0.0,0.0,13.77,,,,,54.89,50.65
2022-08-03,GUA,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,,,,,54.89,50.65
2022-08-03,GUY,Primo dose efficace,0.76,0.21,0.12,0.12,0.05,0.0,0.2,0.2,5.03,,,,,74.71,62.84
2022-08-03,GUY,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,,,,,74.71,62.84
2022-08-03,HDF,Complet - avec 3 rappels de moins de 3 mois,4.39,1.15,1.08,0.01,0.0,0.0,0.0,0.0,0.05,,,,,88.97,90.8
2022-08-03,LRE,Complet - avec 1 rappel entre 3 mois et 6 mois,109.23,38.17,46.33,30.44,0.81,0.5,0.07,0.04,10.9,,,,,58.67,54.57
2022-08-03,LRE,Complet - avec 2 rappels de 6 mois ou plus,0.52,0.47,0.47,0.47,0.0,0.0,0.0,0.0,0.13,,,,,58.67,54.57
2022-08-03,MAR,Primo dose récente,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,,,,,41.43,34.0
2022-08-03,MAR,Primo dose efficace,6.03,0.21,1.76,0.21,0.0,0.0,0.0,0.0,2.89,,,,,41.43,34.0
2022-08-03,MAY,Non-vaccinés,67.72,2.58,2.35,0.0,0.0,0.0,0.0,0.0,,,,,,61.75,57.22
2022-08-03,MAY,Complet - avec 2 rappels de moins de 3 mois,4.35,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.98,,,,,61.75,57.22
2022-08-03,MAY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,,,,,61.75,57.22
2022-08-03,NOR,Primo dose efficace,22.7,3.45,0.48,0.28,0.0,0.0,0.0,0.0,0.9,,,,,91.37,88.62
2022-08-03,NOR,Complet - avec 3 rappels de moins de 3 mois,3.14,1.11,1.07,1.07,0.0,0.0,0.0,0.0,0.04,,,,,91.37,88.62
2022-08-03,PDL,Complet de 6 mois ou plus - sans rappel,595.38,113.83,95.98,51.94,2.53,2.07,1.11,0.11,19.64,,,,,87.49,84.14
2022-08-03,PDL,Complet - avec 2 rappels de 6 mois ou plus,8.39,0.16,0.06,0.06,0.27,0.02,0.03,0.03,0.29,,,,,87.49,84.14
2022-08-04,ARA,Non-vaccinés,1216.48,267.58,194.22,104.54,16.84,13.67,0.29,0.0,,,,,,84.15,84.05
2022-08-04,BRE,Complet - avec 1 rappel de moins de 3 mois,27.05,6.88,3.79,2.47,1.0,1.0,0.0,0.0,0.99,,,,,89.64,85.56
2022-08-04,BRE,Complet - avec 1 rappel de 6 mois ou plus,1325.0,543.19,463.62,332.07,15.85,13.69,0.0,0.0,60.65,,,,,89.64,85.56
2022-08-04,CVL,Primo dose récente,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,89.06,89.25
2022-08-04,GUA,Complet de 6 mois ou plus - sans rappel,46.3,2.83,5.61,1.07,0.78,0.78,0.0,0.0,33.92,,,,,55.0,50.66
2022-09-18,MAY,Complet - avec 2 rappels entre 3 mois et 6 mois,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,,,,42.04,66.89
2022-09-18,NOR,Complet - avec 1 rappel de 6 mois ou plus,499.3,89.73,49.45,31.62,2.08,1.0,0.0,0.0,64.82,,,,,91.83,93.9
2022-09-18,OCC,Complet - avec 2 rappels de moins de 3 mois,122.23,8.76,1.82,0.02,0.0,0.0,0.09,0.0,6.98,,,,,88.87,83.5
2022-09-18,PAC,Complet - avec 1 rappel entre 3 mois et 6 mois,49.77,4.77,2.51,0.29,0.05,0.05,0.0,0.0,1.76,,,,,86.85,84.42
2022-09-18,PDL,Complet - avec 2 rappels de moins de 3 mois,83.6,12.62,4.68,2.28,0.1,0.1,1.0,1.0,7.6,,,,,87.87,89.03
2022-09-19,ARA,Complet - avec 3 rappels entre 3 et 6 mois ou plus,4.35,2.1,0.15,0.0,0.0,0.0,0.0,0.0,0.01,,,,,85.08,86.46
2022-09-19,BFC,Complet - avec 1 rappel de moins de 3 mois,54.64,9.63,2.68,1.38,0.0,0.0,0.0,0.0,0.79,,,,,91.31,90.45
2022-09-19,GES,Non-vaccinés,2455.93,1194.68,676.34,488.72,10.19,6.83,1.0,1.0,,,,,,89.85,88.35
2022-09-19,MAR,Complet - avec 1 rappel de moins de 3 mois,1.24,0.11,0.21,0.0,0.0,0.0,0.0,0.0,1.29,,,,,40.96,16.67
2022-09-19,NAQ,Primo dose efficace,92.38,26.02,13.49,8.68,0.0,0.0,0.0,0.0,0.95,,,,,87.75,87.13
2022-09-19,NOR,Complet - avec 2 rappels entre 3 mois et 6 mois,321.33,35.73,30.74,14.48,0.45,0.0,0.0,0.0,4.38,,,,,91.68,94.27
2022-09-19,PAC,Non-vaccinés,2258.12,545.24,282.65,181.84,6.37,5.91,1.04,0.25,,,,,,86.87,85.16
2022-09-20,BFC,Complet de 6 mois ou plus - sans rappel,727.19,292.81,143.16,104.53,3.53,3.25,0.0,0.0,21.1,,,,,91.39,90.37
2022-10-15,GUY,Complet - avec 2 rappels de moins de 3 mois,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,,,,,84.28,49.75
2022-10-15,MAY,Primo dose efficace,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,,,,,79.33,100.0
2022-10-15,NAQ,Complet - avec 2 rappels de 6 mois ou plus,186.39,27.39,24.79,11.85,1.75,1.46,0.25,0.25,2.05,,,,,89.42,85.28
2022-10-15,NAQ,Complet - avec 3 rappels entre 3 et 6 mois ou plus,7.24,1.09,1.0,1.0,0.02,0.0,0.0,0.0,0.03,,,,,89.42,85.28
2022-10-15,PAC,Complet - avec 2 rappels de 6 mois ou plus,160.08,16.06,21.61,7.56,2.41,2.06,0.08,0.0,1.99,,,,,89.04,86.06
2022-10-16,ARA,Complet de moins de 3 mois - sans rappel,7.13,2.04,2.05,2.02,0.0,0.0,0.0,0.0,0.1,,,,,86.4,84.93
2022-10-16,CVL,Primo dose récente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,90.6,89.58
2022-10-16,CVL,Complet - avec 3 rappels de moins de 3 mois,1.03,0.01,0.0,0.0,0.03,0.0,0.01,0.01,0.12,,,,,90.6,89.58
2022-10-16,GUY,Complet de 6 mois ou plus - sans rappel,4.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38.87,,,,,84.1,49.75
2022-10-16,MAR,Primo dose efficace,0.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.88,,,,,42.79,21.05
2022-10-16,OCC,Complet - avec 3 rappels de moins de 3 mois,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,,,,90.47,86.38
2022-10-16,PAC,Complet - avec 3 rappels entre 3 et 6 mois ou plus,2.02,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.03,,,,,88.99,86.15
2022-10-16,PDL,Complet - avec 2 rappels entre 3 mois et 6 mois,135.04,29.55,34.73,15.81,8.92,7.78,0.0,0.0,6.71,,,,,89.02,86.24
2022-10-17,BRE,Complet - avec 1 rappel de 6 mois ou plus,4224.43,1818.64,1448.21,1151.14,27.92,20.94,2.96,1.96,63.19,,,,,89.88,83.1
2022-10-17,MAR,Complet - avec 1 rappel entre 3 mois et 6 mois,9.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2.7,,,,,43.6,21.05
2022-10-17,MAY,Non-vaccinés,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,72.86,100.0
2022-10-17,NOR,Complet - avec 1 rappel de moins de 3 mois,38.83,10.92,6.49,4.42,1.17,0.0,0.0,0.0,0.45,,,,,92.38,91.19
2022-10-17,NOR,Complet - avec 3 rappels entre 3 et 6 mois ou plus,5.23,1.03,0.06,0.0,0.0,0.0,0.0,0.0,0.03,,,,,92.38,91.19
2022-10-17,OCC,Complet - avec 1 rappel de moins de 3 mois,68.98,11.97,9.02,6.36,1.01,0.0,0.0,0.0,0.53,,,,,90.5,85.98
2022-10-17,PAC,Complet - avec 1 rappel de moins de 3 mois,103.14,17.73,14.05,7.37,0.02,0.0,0.0,0.0,0.6,,,,,89.03,86.24
2022-04-10,BRE,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.36,84.28
2022-04-10,COR,Complet de 6 mois ou plus - sans rappel,29.12,1.61,6.19,1.23,0.41,0.36,0.0,0.0,17.39,,,,,83.17,73.21
2022-04-10,CVL,Primo dose efficace,12.4,0.16,0.26,0.09,0.0,0.0,0.0,0.0,1.02,,,,,90.2,88.11
2022-04-10,GUY,Non-vaccinés,17.51,1.0,1.0,0.0,0.85,0.85,0.0,0.0,,,,,,77.14,69.15
2022-04-10,GUY,Complet - avec 2 rappels de moins de 3 mois,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,,,,,77.14,69.15
2022-04-10,HDF,Primo dose récente,0.16,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.02,,,,,88.93,91.21
2022-04-10,IDF,Complet de moins de 3 mois - sans rappel,196.04,28.08,38.18,7.74,2.24,2.22,0.0,0.0,2.2,,,,,84.41,83.65
2022-04-10,LRE,Complet - avec 2 rappels de moins de 3 mois,1.93,0.18,0.17,0.12,0.0,0.0,0.0,0.0,0.53,,,,,59.04,56.42
2022-04-10,NAQ,Complet de moins de 3 mois - sans rappel,50.94,14.38,10.53,5.35,1.34,1.24,0.2,0.14,2.14,,,,,88.17,83.11
2022-04-10,PAC,Complet entre 3 mois et 6 mois - sans rappel,181.4,19.93,32.71,10.72,1.37,1.2,0.12,0.0,5.32,,,,,87.97,86.86
2022-04-10,PDL,Primo dose récente,3.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,,,,,88.05,85.35
2022-04-12,PAC,Complet de moins de 3 mois - sans rappel,436.49,116.41,103.3,64.65,3.34,2.18,0.03,0.03,2.82,,,,,87.95,86.91
2022-04-12,PDL,Primo dose récente,4.44,4.1,3.1,3.1,0.0,0.0,0.0,0.0,0.02,,,,,88.06,85.83
2022-04-13,ARA,Complet entre 3 mois et 6 mois - sans rappel,931.01,361.06,320.87,226.11,6.83,5.86,0.0,0.0,3.95,,,,,84.99,84.42
2022-04-13,BFC,Complet - avec 1 rappel de 6 mois ou plus,528.23,102.39,152.52,60.74,5.34,4.54,1.0,1.0,3.24,,,,,91.23,88.78
2022-04-13,GUA,Complet entre 3 mois et 6 mois - sans rappel,8.2,0.81,0.79,0.73,0.0,0.0,1.16,1.16,10.72,,,,,57.79,37.41
2022-04-13,GUY,Complet - avec 1 rappel entre 3 mois et 6 mois,61.76,15.64,11.55,7.55,0.06,0.0,0.0,0.0,29.45,,,,,78.74,73.82
2022-04-13,HDF,Complet de 6 mois ou plus - sans rappel,1883.13,553.75,515.21,288.1,12.01,8.81,2.38,1.14,16.58,,,,,88.96,91.14
2022-04-13,MAR,Complet - avec 2 rappels de 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,37.61,25.08
2022-04-13,MAY,Complet entre 3 mois et 6 mois - sans rappel,29.47,0.0,0.0,0.0,0.0,0.0,0.45,0.45,14.76,,,,,66.54,0.0
2022-04-13,MAY,Complet - avec 1 rappel de 6 mois ou plus,0.27,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.15,,,,,66.54,0.0
2022-04-13,PAC,Non-vaccinés,3684.39,1035.91,1024.07,554.05,25.65,18.37,1.74,1.52,,,,,,87.96,87.29
2022-04-13,PAC,Complet - avec 2 rappels de 6 mois ou plus,0.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,87.96,87.29
2022-04-14,ARA,Complet - avec 1 rappel de moins de 3 mois,3724.73,1527.13,1425.38,971.51,11.87,9.03,0.37,0.31,17.53,,,,,85.0,84.7
2022-04-14,BFC,Primo dose efficace,70.35,17.05,17.31,9.18,0.02,0.0,0.0,0.0,1.05,,,,,91.25,88.57
2022-04-14,COR,Complet - avec 1 rappel entre 3 mois et 6 mois,716.27,293.25,280.01,166.81,1.61,1.36,0.55,0.55,55.69,,,,,82.91,73.38
2022-04-14,CVL,Complet - avec 1 rappel de 6 mois ou plus,239.68,48.0,95.96,33.1,3.99,3.63,3.0,3.0,2.98,,,,,90.17,88.6
2022-04-14,CVL,Complet - avec 3 rappels entre 3 et 6 mois ou plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.17,88.6
